Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	80
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	80
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	80
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	80
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	81
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	81
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	81
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	81
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	81
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	81
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	81
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	81
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	81
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	81
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	81
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	81
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	81
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	82
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	82
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	82
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	82
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	82
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	82
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	82
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	82
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	82
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	82
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	82
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	82
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	82
